player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
173978074,Mid,the Accomplice,7,0.0475368785823196,0.003327581500762372
173978074,Mid,the Decisive,25,0.04003847438655675,0.010009618596639187
173978074,Mid,the Divine Thief,9,0.10682202172694805,0.009613981955425323
173978074,Mid,the Even-Keeled,25,0.08938721010218564,0.02234680252554641
173978074,Mid,the Flayed Twins Acolyte,7,0.1164972071632377,0.00815480450142664
173978074,Mid,the Loquacious,7,0.3051581808813403,0.02136107266169382
173978074,Mid,the Nothl Pilgrim,7,0.05042850710571262,0.003529995497399883
173978074,Mid,the Pacifist,8,0,0
173978074,Mid,the Patient,13,0,0
173978074,Mid,the Tormented,9,0.03987863786544855,0.003589077407890369
173978074,Mid,the Underdog,6,0.41887325067411424,0.025132395040446856
177203952,Core,of the Ant,8,0,0
177203952,Core,of the Bull,9,0.014214944478688941,0.0012793450030820048
177203952,Core,of the Mule,21,0,0
177203952,Core,of the Octopus,7,0.6543247217195388,0.045802730520367714
177203952,Core,of the Raven,6,0,0
177203952,Core,the Accomplice,7,0,0
177203952,Core,the Decisive,25,0.017362635501954066,0.004340658875488517
177203952,Core,the Divine Thief,9,0.08476181402962903,0.007628563262666612
177203952,Core,the Even-Keeled,25,0,0
177203952,Core,the Flayed Twins Acolyte,7,0.14372556128374914,0.01006078928986244
177203952,Core,the Loquacious,7,0,0
177203952,Core,the Nothl Pilgrim,7,0.030398558725108844,0.002127899110757619
177203952,Core,the Pacifist,8,0,0
177203952,Core,the Patient,13,0,0
177203952,Core,the Tormented,9,0.0393541748801266,0.0035418757392113942
